text,label
New renewable energy project inaugurated by government (report 100),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 100),1
You won’t believe how this man became rich in one day (claim 100),1
Secret revealed: cure for all diseases doctors hide (claim 100),1
Viral hoax claims mobile towers spread dangerous virus (claim 100),1
Click here to know shocking truth no one talks about (claim 100),1
Scientists shocked by alien life found on Earth (claim 100),1
Government hiding truth about free money scheme (claim 100),1
Drinking this one liquid will make you immortal (claim 100),1
Shocking discovery proves world will end next week (claim 100),1
This simple trick can double your money instantly (claim 100),1
Government announces new education policy for students (report 101),0
Scientists confirm water found on Mars after new research (report 101),0
Election commission releases official voting data (report 101),0
NASA launches new satellite to study climate change (report 101),0
Finance ministry announces tax relief for middle class (report 101),0
Supreme Court passes new judgment on environmental law (report 101),0
WHO releases new global health guidelines (report 101),0
ISRO successfully tests new launch vehicle (report 101),0
Central bank revises interest rates after review (report 101),0
New renewable energy project inaugurated by government (report 101),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 101),1
You won’t believe how this man became rich in one day (claim 101),1
Secret revealed: cure for all diseases doctors hide (claim 101),1
Viral hoax claims mobile towers spread dangerous virus (claim 101),1
Click here to know shocking truth no one talks about (claim 101),1
Scientists shocked by alien life found on Earth (claim 101),1
Government hiding truth about free money scheme (claim 101),1
Drinking this one liquid will make you immortal (claim 101),1
Shocking discovery proves world will end next week (claim 101),1
This simple trick can double your money instantly (claim 101),1
Government announces new education policy for students (report 102),0
Scientists confirm water found on Mars after new research (report 102),0
Election commission releases official voting data (report 102),0
NASA launches new satellite to study climate change (report 102),0
Finance ministry announces tax relief for middle class (report 102),0
Supreme Court passes new judgment on environmental law (report 102),0
WHO releases new global health guidelines (report 102),0
ISRO successfully tests new launch vehicle (report 102),0
Central bank revises interest rates after review (report 102),0
New renewable energy project inaugurated by government (report 102),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 102),1
You won’t believe how this man became rich in one day (claim 102),1
Secret revealed: cure for all diseases doctors hide (claim 102),1
Viral hoax claims mobile towers spread dangerous virus (claim 102),1
Click here to know shocking truth no one talks about (claim 102),1
Scientists shocked by alien life found on Earth (claim 102),1
Government hiding truth about free money scheme (claim 102),1
Drinking this one liquid will make you immortal (claim 102),1
Shocking discovery proves world will end next week (claim 102),1
This simple trick can double your money instantly (claim 102),1
Government announces new education policy for students (report 103),0
Scientists confirm water found on Mars after new research (report 103),0
Election commission releases official voting data (report 103),0
NASA launches new satellite to study climate change (report 103),0
Finance ministry announces tax relief for middle class (report 103),0
Supreme Court passes new judgment on environmental law (report 103),0
WHO releases new global health guidelines (report 103),0
ISRO successfully tests new launch vehicle (report 103),0
Central bank revises interest rates after review (report 103),0
New renewable energy project inaugurated by government (report 103),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 103),1
You won’t believe how this man became rich in one day (claim 103),1
Secret revealed: cure for all diseases doctors hide (claim 103),1
Viral hoax claims mobile towers spread dangerous virus (claim 103),1
Click here to know shocking truth no one talks about (claim 103),1
Scientists shocked by alien life found on Earth (claim 103),1
Government hiding truth about free money scheme (claim 103),1
Drinking this one liquid will make you immortal (claim 103),1
